MK403DE	52.14119	-0.45300
MK403EU	52.13682	-0.46521
MK404LF	52.13428	-0.48586
MK404NP	52.13135	-0.48701
MK410AN	52.14566	-0.42946
MK410DP	52.14251	-0.42881
MK417UY	52.16289	-0.45678
MK418QH	52.15576	-0.43325
MK420AS	52.13343	-0.46594
MK420JB	52.12628	-0.45127
MK420SP	52.12004	-0.44627
MK427BN	52.11459	-0.50768
MK428BQ	52.12054	-0.49032
MK428DA	52.11950	-0.49386
MK428LZ	52.11820	-0.47982
MK428SZ	52.12699	-0.48990
MK429JB	52.12432	-0.47058
MK429LS	52.12419	-0.46427
MK429TS	52.11886	-0.45081
MK430EU	52.07339	-0.59789
MK430FZ	52.06401	-0.61286
MK430NF	52.06098	-0.54955
MK437QB	52.16966	-0.55381
MK437RQ	52.17429	-0.52258
MK438PJ	52.14667	-0.53552
MK439DE	52.09767	-0.53346
MK442JP	52.24209	-0.43343
MK451AH	52.01004	-0.51040
MK451QJ	52.00142	-0.49868
MK451TH	52.00943	-0.50821
MK452HX	52.03161	-0.49859
MK452NL	52.02602	-0.49544
N134EY	51.61558	-0.11062
N144PE	51.64457	-0.14481
N182SJ	51.61367	-0.06284
N195DH	51.56333	-0.14511
N1C4AG	51.53348	-0.12504
N1C4BQ	51.53766	-0.12733
N65HG	51.56929	-0.14337
N90BU	51.62346	-0.05808
N90LP	51.62568	-0.05153
N90NU	51.62112	-0.06217
N90PN	51.61830	-0.06250
N90TN	51.62351	-0.05847
N90UR	51.62851	-0.04401
N97BA	51.62882	-0.06012
N97EN	51.62901	-0.05660
N98LP	51.62822	-0.04623
NE100AL	54.95632	-1.57568
NE100HQ	54.95311	-1.56820
NE100QS	54.95417	-1.54505
NE100RL	54.95482	-1.54109
NE100ST	54.95573	-1.53370
NE100SX	54.95457	-1.53282
NE108HR	54.94114	-1.54358
NE108NF	54.93904	-1.56030
NE108QH	54.93995	-1.54696
NE108UP	54.94196	-1.54500
NE109AE	54.94603	-1.55354
NE109LR	54.95162	-1.56736
NE109LT	54.95141	-1.57074
NE110DP	54.93513	-1.63365
NE119BF	54.95455	-1.63953
NE119SS	54.95061	-1.64102
NE163AD	54.95431	-1.68694
NE163EX	54.95245	-1.67982
NE164DN	54.94619	-1.67751
NE165BQ	54.93911	-1.69107
NE165DW	54.91720	-1.68398
NE177EP	54.91390	-1.81615
NE177HS	54.91838	-1.81795
NE177TQ	54.90558	-1.81570
NE215AE	54.96422	-1.71272
NE215BT	54.96388	-1.70947
NE215LU	54.95932	-1.70317
